fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,10,1,0,9,1,0.1111
1,10,1,0,9,2,0.2222
1,10,1,0,9,2,0.2222
1,14,1,1,9,9,1.0000
1,14,1,1,9,7,0.7778
1,14,1,1,9,7,0.7778
1,15,1,0,9,3,0.3333
1,15,1,0,9,1,0.1111
1,15,1,0,9,0,0.0000
1,21,1,0,9,1,0.1111
1,21,1,0,9,1,0.1111
1,21,1,0,9,4,0.4444
1,26,1,0,9,1,0.1111
1,26,1,0,9,1,0.1111
1,26,1,0,9,0,0.0000
1,29,1,0,9,2,0.2222
1,29,1,0,9,4,0.4444
1,29,1,0,9,5,0.5556
1,2,1,0,9,3,0.3333
1,2,1,0,9,1,0.1111
1,2,1,0,9,1,0.1111
1,38,1,0,9,3,0.3333
1,38,1,0,9,3,0.3333
1,38,1,1,9,8,0.8889
1,10,1,0,9,1,0.1111
1,10,1,0,9,0,0.0000
1,10,1,0,9,2,0.2222
1,14,1,1,9,5,0.5556
1,14,1,1,9,5,0.5556
1,14,1,1,9,7,0.7778
1,15,1,0,9,3,0.3333
1,15,1,0,9,3,0.3333
1,15,1,0,9,2,0.2222
1,21,1,0,9,4,0.4444
1,21,1,0,9,2,0.2222
1,21,1,0,9,3,0.3333
1,26,1,0,9,2,0.2222
1,26,1,0,9,0,0.0000
1,26,1,0,9,0,0.0000
1,29,1,0,9,4,0.4444
1,29,1,0,9,3,0.3333
1,29,1,0,9,1,0.1111
1,2,1,0,9,0,0.0000
1,2,1,0,9,1,0.1111
1,2,1,0,9,1,0.1111
1,38,1,0,9,3,0.3333
1,38,1,1,9,6,0.6667
1,38,1,1,9,7,0.7778
1,10,0,0,9,8,0.8889
1,10,0,0,9,8,0.8889
1,10,0,0,9,8,0.8889
1,14,0,0,9,7,0.7778
1,14,0,1,9,2,0.2222
1,14,0,1,9,1,0.1111
1,15,0,0,9,5,0.5556
1,15,0,0,9,7,0.7778
1,15,0,0,9,8,0.8889
1,21,0,0,9,7,0.7778
1,21,0,0,9,6,0.6667
1,21,0,0,9,7,0.7778
1,26,0,0,9,9,1.0000
1,26,0,0,9,8,0.8889
1,26,0,0,9,7,0.7778
1,29,0,0,9,5,0.5556
1,29,0,0,9,6,0.6667
1,29,0,1,9,1,0.1111
1,2,0,0,9,7,0.7778
1,2,0,0,9,7,0.7778
1,2,0,0,9,9,1.0000
1,38,0,0,9,7,0.7778
1,38,0,1,9,7,0.7778
1,38,0,0,9,5,0.5556
1,10,1,0,9,1,0.1111
1,10,1,0,9,4,0.4444
1,10,1,0,9,2,0.2222
1,14,1,0,9,2,0.2222
1,14,1,1,9,9,1.0000
1,14,1,0,9,4,0.4444
1,15,1,0,9,1,0.1111
1,15,1,1,9,5,0.5556
1,15,1,0,9,2,0.2222
1,21,1,0,9,3,0.3333
1,21,1,0,9,1,0.1111
1,21,1,0,9,0,0.0000
1,26,1,0,9,0,0.0000
1,26,1,0,9,1,0.1111
1,26,1,0,9,1,0.1111
1,29,1,1,9,4,0.4444
1,29,1,0,9,1,0.1111
1,29,1,0,9,4,0.4444
1,2,1,0,9,0,0.0000
1,2,1,0,9,0,0.0000
1,2,1,0,9,1,0.1111
1,38,1,1,9,6,0.6667
1,38,1,0,9,2,0.2222
1,38,1,0,9,4,0.4444
2,12,1,1,9,8,0.8889
2,12,1,1,9,7,0.7778
2,12,1,1,9,4,0.4444
2,20,1,0,9,3,0.3333
2,20,1,0,9,4,0.4444
2,20,1,0,9,2,0.2222
