fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,0,0,1,,,
1,0,0,1,,,
1,10,1,1,,,
1,10,0,1,,,
1,16,1,0,,,
1,16,0,0,,,
1,23,1,0,,,
1,23,1,0,,,
1,25,1,0,,,
1,25,0,0,,,
1,34,1,1,,,
1,34,0,1,,,
1,35,1,1,,,
1,35,1,1,,,
2,1,0,0,,,
2,1,1,0,,,
2,5,1,1,,,
2,5,0,1,,,
2,7,0,1,,,
2,7,1,0,,,
2,13,0,1,,,
2,13,0,1,,,
2,15,1,0,,,
2,15,1,0,,,
2,17,0,0,,,
2,17,1,0,,,
2,27,0,0,,,
2,27,0,1,,,
2,28,1,0,,,
2,28,0,1,,,
3,2,0,0,,,
3,2,0,0,,,
3,9,0,0,,,
3,9,1,0,,,
3,11,1,0,,,
3,11,0,0,,,
3,14,1,0,,,
3,14,0,0,,,
3,30,0,1,,,
3,30,0,0,,,
3,32,1,1,,,
3,32,1,0,,,
3,33,0,0,,,
3,33,1,0,,,
4,4,0,1,,,
4,4,0,1,,,
4,6,1,0,,,
4,6,0,1,,,
4,18,0,0,,,
4,18,1,0,,,
4,21,0,0,,,
4,21,1,1,,,
4,22,1,1,,,
4,22,1,1,,,
4,29,0,1,,,
4,29,1,0,,,
4,31,1,0,,,
4,31,1,0,,,
5,3,0,1,,,
5,3,1,1,,,
5,8,0,0,,,
5,8,1,1,,,
5,12,0,1,,,
5,12,0,1,,,
5,19,1,0,,,
5,19,0,0,,,
5,20,1,1,,,
5,20,0,1,,,
5,24,1,0,,,
5,24,1,0,,,
5,26,0,1,,,
5,26,1,1,,,
