fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,5,1,0,,,
1,5,0,1,,,
1,12,1,0,,,
1,12,1,0,,,
1,15,1,0,,,
1,15,1,1,,,
1,22,0,0,,,
1,22,1,1,,,
1,28,0,0,,,
1,28,1,1,,,
1,30,1,0,,,
1,30,0,1,,,
1,32,0,0,,,
1,32,0,0,,,
1,35,0,1,,,
1,35,0,1,,,
2,8,0,0,,,
2,8,0,1,,,
2,11,1,1,,,
2,11,0,1,,,
2,13,1,1,,,
2,13,1,1,,,
2,14,1,1,,,
2,14,1,1,,,
2,18,1,1,,,
2,18,0,1,,,
2,19,0,0,,,
2,19,0,1,,,
2,21,1,1,,,
2,21,0,0,,,
3,1,0,1,,,
3,1,0,1,,,
3,3,1,0,,,
3,3,0,1,,,
3,9,1,1,,,
3,9,0,0,,,
3,25,1,0,,,
3,25,0,1,,,
3,26,0,0,,,
3,26,0,1,,,
3,29,1,1,,,
3,29,1,1,,,
3,33,1,1,,,
3,33,1,1,,,
4,0,0,0,,,
4,0,1,0,,,
4,16,0,1,,,
4,16,0,0,,,
4,17,1,0,,,
4,17,1,0,,,
4,20,1,0,,,
4,20,0,1,,,
4,23,0,0,,,
4,23,0,0,,,
4,24,1,1,,,
4,24,1,0,,,
4,27,0,0,,,
4,27,1,0,,,
5,2,1,1,,,
5,2,1,1,,,
5,4,0,0,,,
5,4,1,0,,,
5,6,0,0,,,
5,6,0,1,,,
5,7,0,1,,,
5,7,1,1,,,
5,10,1,1,,,
5,10,0,1,,,
5,31,1,0,,,
5,31,1,0,,,
5,34,0,0,,,
5,34,0,0,,,
