fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,8,1,1,60,60,1.0000
1,8,0,1,60,2,0.0333
1,10,1,1,60,60,1.0000
1,10,0,1,60,0,0.0000
1,12,1,1,60,60,1.0000
1,12,0,1,60,0,0.0000
1,18,1,1,60,59,0.9833
1,18,0,1,60,8,0.1333
1,27,1,1,60,57,0.9500
1,27,0,1,60,18,0.3000
1,30,0,0,60,32,0.5333
1,30,1,1,60,46,0.7667
1,32,0,0,60,54,0.9000
1,32,1,1,60,52,0.8667
1,34,0,0,60,31,0.5167
1,34,1,1,60,50,0.8333
2,1,0,1,60,1,0.0167
2,1,1,1,60,59,0.9833
2,2,0,1,60,4,0.0667
2,2,1,1,60,56,0.9333
2,5,0,1,60,0,0.0000
2,5,1,1,60,58,0.9667
2,7,0,1,60,4,0.0667
2,7,1,0,60,18,0.3000
2,9,1,1,60,48,0.8000
2,9,0,1,60,4,0.0667
2,11,1,1,60,60,1.0000
2,11,0,1,60,23,0.3833
2,15,1,1,60,60,1.0000
2,15,0,1,60,1,0.0167
2,36,0,1,60,21,0.3500
2,36,1,1,60,34,0.5667
3,4,0,1,60,7,0.1167
3,4,1,1,60,30,0.5000
3,17,1,0,60,0,0.0000
3,17,0,0,60,55,0.9167
3,23,0,0,60,60,1.0000
3,23,1,0,60,7,0.1167
3,28,1,1,1,1,1.0000
3,28,0,0,60,60,1.0000
3,29,0,0,60,58,0.9667
3,29,1,0,60,9,0.1500
3,31,0,0,60,60,1.0000
3,31,1,0,60,20,0.3333
3,33,0,0,60,56,0.9333
3,33,1,0,60,0,0.0000
3,38,0,0,60,60,1.0000
3,38,1,0,60,0,0.0000
4,13,1,1,60,60,1.0000
4,13,0,1,60,19,0.3167
4,14,1,0,60,25,0.4167
4,14,0,0,60,49,0.8167
4,19,1,0,60,1,0.0167
4,19,0,0,60,58,0.9667
4,22,1,1,60,52,0.8667
4,22,0,0,60,37,0.6167
4,25,1,0,60,17,0.2833
4,25,0,0,60,31,0.5167
4,26,1,1,60,33,0.5500
4,26,0,0,60,34,0.5667
4,35,0,0,60,60,1.0000
4,35,1,0,60,4,0.0667
5,3,0,0,60,57,0.9500
5,3,1,1,1,1,1.0000
5,6,0,1,60,27,0.4500
5,6,1,0,60,0,0.0000
5,16,1,0,60,0,0.0000
5,16,0,0,60,60,1.0000
5,20,1,0,60,1,0.0167
5,20,0,0,60,60,1.0000
5,21,1,0,60,28,0.4667
5,21,0,0,60,60,1.0000
5,24,1,0,60,13,0.2167
5,24,0,0,60,51,0.8500
5,37,0,0,60,57,0.9500
5,37,1,0,60,9,0.1500
fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,1,0,0,60,49,0.8167
1,1,1,0,60,11,0.1833
1,17,1,0,60,26,0.4333
1,17,0,0,60,49,0.8167
1,25,1,0,60,12,0.2000
1,25,0,0,60,40,0.6667
1,26,1,1,60,36,0.6000
1,26,0,1,60,12,0.2000
1,27,1,0,60,3,0.0500
1,27,0,1,60,34,0.5667
1,31,0,1,60,20,0.3333
1,31,1,0,60,21,0.3500
1,34,0,0,60,58,0.9667
1,34,1,0,60,3,0.0500
1,38,0,0,60,49,0.8167
1,38,1,0,60,29,0.4833
