fold,patient_id,y_true,subject_pred,n_windows,win_correct,win_acc
1,3,1,0,,,
1,3,1,1,,,
1,4,0,0,,,
1,4,0,1,,,
1,14,0,0,,,
1,14,0,0,,,
1,22,1,0,,,
1,22,0,1,,,
1,24,0,1,,,
1,24,1,0,,,
1,34,1,1,,,
1,34,0,1,,,
1,35,1,1,,,
1,35,1,1,,,
2,0,1,1,,,
2,0,1,1,,,
2,2,0,1,,,
2,2,1,1,,,
2,8,0,1,,,
2,8,1,1,,,
2,21,1,1,,,
2,21,0,1,,,
2,23,1,1,,,
2,23,1,1,,,
2,26,0,1,,,
2,26,0,1,,,
2,27,0,1,,,
2,27,1,1,,,
2,28,0,1,,,
2,28,1,1,,,
3,5,1,0,,,
3,5,0,0,,,
3,13,1,1,,,
3,13,0,1,,,
3,18,0,0,,,
3,18,0,1,,,
3,25,0,1,,,
3,25,1,1,,,
3,29,0,1,,,
3,29,1,1,,,
3,30,1,1,,,
3,30,1,0,,,
3,33,0,1,,,
3,33,0,1,,,
4,1,0,0,,,
4,1,0,0,,,
4,6,1,0,,,
4,6,1,0,,,
4,10,0,0,,,
4,10,1,0,,,
4,12,1,1,,,
4,12,0,1,,,
4,16,1,0,,,
4,16,1,1,,,
4,17,0,1,,,
4,17,1,0,,,
4,32,1,0,,,
4,32,0,1,,,
5,7,0,0,,,
5,7,0,0,,,
5,9,0,1,,,
5,9,0,1,,,
5,11,0,1,,,
5,11,1,1,,,
5,15,0,1,,,
5,15,1,0,,,
5,19,1,1,,,
5,19,1,1,,,
5,20,0,1,,,
5,20,1,0,,,
5,31,0,0,,,
5,31,1,0,,,
